#id         START     END   LENGTH OBS  DC    MAG       PER[h]  PER_ERR    AMP[mag]
119128     83.9594  86.8610 2.9224  65 0.455 21.697
119160     90.2734  93.1545 2.9019  47 0.331 21.597
119200     98.5082 100.6332 2.1458  35 0.333 21.742
119219     87.3310  88.3322 1.0220  15 0.300 22.309
119408    100.6741 102.6562 2.0029  48 0.490 20.903
119437     72.5779  76.7668 4.2097 127 0.617 21.606
119655     87.9440  90.2121 2.2889  72 0.643 20.609
120358     75.2343  78.3402 3.1267  82 0.536 21.566
120672    103.7596 104.5565 0.8177  28 0.700 20.663
120678     84.8994  87.4331 2.5545  65 0.520 20.820
122129     79.7297  82.9786 3.2697  88 0.550 21.214
122209     86.0845  87.2084 1.1447  33 0.589 20.650
123005     68.1438  72.3123 4.1893 132 0.644 21.321
123219    103.3100 103.9026 0.6134  23 0.767 20.662
124579     98.3651 101.0011 2.6568  57 0.438 21.540
125925     78.9532  81.3848 2.4524  67 0.558 21.057
125927     97.4456  99.0394 1.6146  54 0.684 20.763
126093     86.2276  87.0245 0.8177  31 0.775 20.488
126174     72.9661  73.5996 0.6543  22 0.688 19.951
126242     87.5966  89.4152 1.8394  51 0.567 20.138
126483    101.7367 103.3713 1.6554  59 0.728 21.617
126498     91.1929  94.4827 3.3106 112 0.691 21.514
126656     68.3481  70.3302 2.0029  71 0.724 20.884
126763     91.3360  93.5224 2.2072  68 0.630 21.120
126801     99.1212 100.6945 1.5941  49 0.628 21.126
127028     95.9539  98.6512 2.7181  86 0.647 21.447
127114     92.7867  94.5849 1.8190  49 0.551 20.535
127656     93.9106  95.1366 1.2468  35 0.574 21.604
128847     79.3414  81.4461 2.1255  62 0.596 20.441
129371     87.8827  90.8047 2.9428  67 0.465 21.540
131220     89.2722  91.5607 2.3093  60 0.531 21.240
131868     87.9644  88.5161 0.5725  18 0.643 20.679
132067    103.7800 105.1695 1.4103  25 0.362 21.270
134377     76.6033  80.1996 3.6171 105 0.593 21.474
135288    103.4735 105.0265 1.5738  30 0.390 21.558
136146     95.1570  96.7917 1.6555  51 0.630 21.624
136576     89.7217  91.3360 1.6351  33 0.413 20.696
136807    103.4531 105.1695 1.7372  52 0.612 20.417
137206     85.0833  85.8393 0.7768  19 0.500 21.966
137411     90.0895  92.6437 2.5750  69 0.548 21.409
137463     84.5520  86.4932 1.9620  47 0.490 21.583
137936     92.2759  94.0332 1.7781  47 0.540 21.080
138121     95.1775  97.0369 1.8802  47 0.511 21.369
139043     68.4095  71.3110 2.9223  76 0.531 21.005
139188     89.1087  90.9273 1.8394  53 0.589 20.949
140008    102.8809 104.5974 1.7373  54 0.635 21.523
140062     72.4553  75.5612 3.1267 126 0.824 20.866
140497    100.6128 103.4940 2.9020  96 0.676 20.818
141639    103.8413 104.7813 0.9608  30 0.638 21.289
141844    103.8209 105.0878 1.2877  23 0.365 21.014
142548     74.3556  76.6442 2.3094  74 0.655 20.561
142755     88.1279  89.1496 1.0425  31 0.608 20.746
142814     98.0586  99.8363 1.7985  56 0.636 21.177
145745     68.3073  69.6763 1.3898  24 0.353 21.421
145789     67.6943  70.5754 2.9019  86 0.606 21.631
145946     76.9507  78.6467 1.7168  48 0.571 21.676
145986     90.9682  92.4394 1.4920  35 0.479 20.903
146021     94.7279  96.8530 2.1459  66 0.629 21.257
147213     77.1550  79.8931 2.7589  98 0.726 21.249
147276     88.4957  90.0895 1.6146  32 0.405 20.452
147616     80.9761  83.0603 2.1050  61 0.592 21.262
148062    100.9397 102.4927 1.5738  34 0.442 21.388
148200     83.8164  84.6133 0.8177  21 0.525 20.846
148467     95.8518  97.5478 1.7168  54 0.643 20.975
149187    101.9001 103.7800 1.9007  30 0.323 21.567
149686    103.3713 105.1695 1.8190  61 0.685 21.253  >72.                   >1.0
149853     89.8443  92.6233 2.7998  75 0.547 21.573
149931     88.8431  90.7434 1.9211  50 0.532 21.118
150441     87.3105  88.7000 1.4103  40 0.580 21.345
150887     95.0140  97.6091 2.6159  81 0.633 21.520
151652     68.8999  70.4119 1.5328  63 0.840 20.566
151815    102.0023 104.4543 2.4728  45 0.372 21.690
152719     84.5316  86.1254 1.6146  34 0.430 21.156
153381    100.5311 101.0419 0.5316  18 0.692 20.541
155033    100.3063 101.8593 1.5738  30 0.390 21.345
155352     71.6993  74.9278 3.2493 100 0.629 21.389
155655     94.0332  95.1775 1.1651  30 0.526 21.149
155721     95.2183  97.4456 2.2481  68 0.618 21.470
157481     89.1291  90.9886 1.8803  38 0.413 21.526
157799     78.9123  82.1613 3.2698  85 0.531 21.756
159914     83.7960  86.1254 2.3502  64 0.557 21.324
160150    103.6574 104.1478 0.5112  19 0.760 20.065
