       #ID    TIME     MAG    MAGERR
    141844  104.1478  21.014  0.200
    141844  104.1683  21.658  0.377
    141844  104.1887  22.185  0.833
    141844  104.2091  20.902  0.283
    141844  104.2296  21.539  0.563
    141844  104.2909  21.439  0.748
    141844  104.3113  21.138  0.536
    141844  104.3317  19.733  0.135
    141844  104.9243  20.985  0.401
    141844  104.9447  21.496  0.784
    141844  105.0673  20.135  0.250
    141844  105.0878  21.819  0.992
    142548   74.3556  20.450  0.165
    142548   74.3761  20.463  0.173
    142548   74.3965  20.581  0.153
    142548   74.4374  19.667  0.066
    142548   74.4782  19.144  0.053
    142548   74.5600  20.969  0.712
    142548   74.5804  20.671  0.389
    142548   74.6008  19.663  0.210
    142548   74.6213  20.539  0.449
    142548   74.9073  20.337  0.128
    142548   74.9278  20.435  0.111
    142548   74.9482  20.482  0.113
    142548   74.9686  20.266  0.086
    142548   74.9891  20.236  0.085
    142548   75.0095  20.603  0.125
    142548   75.0299  20.733  0.276
    142548   75.1117  20.718  0.240
    142548   75.1321  20.082  0.108
    142548   75.1525  20.461  0.134
    142548   75.1730  20.632  0.145
    142548   75.1934  20.522  0.139
    142548   75.2343  20.720  0.227
    142548   75.2547  20.883  0.293
    142548   75.3977  20.898  0.171
    142548   75.4182  20.512  0.125
    142548   75.4386  20.627  0.123
    142548   75.4590  20.682  0.138
    142548   75.4795  20.407  0.088
    142548   75.5408  20.779  0.137
    142548   75.5612  20.574  0.126
    142548   75.5816  20.288  0.087
    142548   75.6021  20.443  0.100
    142548   75.6225  20.685  0.135
    142548   75.6429  20.544  0.107
    142548   75.6634  20.467  0.100
    142548   75.6838  20.359  0.074
    142548   75.7042  20.549  0.090
    142548   75.7247  20.628  0.145
    142548   75.8064  20.997  0.209
    142548   75.8268  20.444  0.086
    142548   75.8473  20.293  0.086
    142548   75.8677  20.545  0.116
    142548   75.8881  20.713  0.159
    142548   75.9086  20.656  0.167
    142548   75.9290  20.792  0.209
    142548   75.9495  20.797  0.211
    142548   75.9903  20.484  0.137
    142548   76.0108  20.971  0.251
    142548   76.0516  20.410  0.156
    142548   76.0721  20.711  0.139
    142548   76.0925  20.372  0.072
    142548   76.1129  20.538  0.076
    142548   76.1334  20.410  0.093
    142548   76.1538  20.541  0.103
    142548   76.1742  20.329  0.100
    142548   76.1947  20.783  0.140
    142548   76.2151  20.713  0.115
    142548   76.2355  20.823  0.188
    142548   76.2560  21.110  0.208
    142548   76.2968  21.095  0.243
    142548   76.3173  20.605  0.161
    142548   76.3377  20.714  0.177
    142548   76.3581  20.447  0.161
    142548   76.3786  20.571  0.220
    142548   76.3990  20.931  0.312
    142548   76.4194  20.767  0.232
    142548   76.4399  20.645  0.191
    142548   76.4603  20.361  0.159
    142548   76.4807  20.369  0.107
    142548   76.5216  20.676  0.149
    142548   76.5420  20.737  0.158
    142548   76.6033  20.776  0.134
    142548   76.6238  20.551  0.114
    142548   76.6442  20.501  0.119
    142755   88.1279  20.746  0.138
    142755   88.1483  21.065  0.167
    142755   88.1687  21.202  0.186
    142755   88.1892  21.252  0.193
    142755   88.2096  21.126  0.123
    142755   88.2300  20.850  0.118
    142755   88.2505  21.324  0.188
    142755   88.2709  21.024  0.185
    142755   88.2913  21.654  0.340
    142755   88.3118  19.945  0.061
    142755   88.3526  20.486  0.111
    142755   88.4344  20.265  0.094
    142755   88.4548  20.618  0.106
    142755   88.5570  21.176  0.300
    142755   88.5774  20.743  0.151
    142755   88.5979  20.565  0.144
    142755   88.6183  20.632  0.155
    142755   88.6387  19.965  0.082
    142755   88.6592  21.100  0.264
    142755   88.6796  20.681  0.182
    142755   88.7000  20.183  0.116
    142755   88.7205  20.483  0.173
    142755   88.7409  20.239  0.153
    142755   88.8431  20.866  0.173
    142755   88.8635  20.951  0.208
    142755   88.8839  20.991  0.204
    142755   88.9044  21.016  0.199
    142755   88.9861  21.005  0.315
    142755   89.1087  20.511  0.164
    142755   89.1291  20.500  0.196
    142755   89.1496  19.937  0.125
    142814   98.0586  20.026  0.168
    142814   98.0790  20.116  0.113
    142814   98.0995  20.480  0.144
    142814   98.1199  20.360  0.142
    142814   98.1403  20.957  0.269
    142814   98.2221  21.740  0.542
    142814   98.2425  21.303  0.323
    142814   98.2834  20.520  0.264
    142814   98.3038  19.739  0.136
    142814   98.3447  20.570  0.250
    142814   98.4060  21.311  0.471
    142814   98.4264  21.665  0.580
    142814   98.4468  20.725  0.229
    142814   98.4673  21.051  0.294
    142814   98.4877  20.452  0.167
    142814   98.5082  20.721  0.247
    142814   98.5490  21.887  0.582
    142814   98.5695  22.311  0.737
    142814   98.5899  21.096  0.256
    142814   98.6103  20.939  0.219
    142814   98.6308  22.217  0.782
    142814   98.6921  21.187  0.348
    142814   98.7125  20.990  0.295
    142814   98.7329  21.023  0.249
    142814   98.7534  21.441  0.368
    142814   98.7738  22.298  0.820
    142814   98.8147  21.296  0.373
    142814   98.9781  20.976  0.278
    142814   98.9986  21.171  0.292
    142814   99.0803  22.221  0.921
    142814   99.1416  21.048  0.296
    142814   99.1620  21.360  0.366
    142814   99.2029  22.004  0.707
    142814   99.2642  21.290  0.321
    142814   99.2846  21.452  0.294
    142814   99.3051  22.239  0.554
    142814   99.3868  20.082  0.112
    142814   99.4072  21.285  0.338
    142814   99.4277  20.899  0.240
    142814   99.4481  21.573  0.347
    142814   99.4685  21.158  0.246
    142814   99.4890  21.373  0.301
    142814   99.5094  20.902  0.182
    142814   99.5298  20.841  0.154
    142814   99.5503  20.794  0.156
    142814   99.5707  22.083  0.536
    142814   99.5911  21.826  0.465
    142814   99.6116  21.508  0.318
    142814   99.6320  21.029  0.180
    142814   99.6524  21.182  0.253
    142814   99.6729  21.690  0.374
    142814   99.6933  21.406  0.297
    142814   99.7137  20.485  0.135
    142814   99.7955  20.669  0.184
    142814   99.8159  21.357  0.402
    142814   99.8363  21.926  0.633
    145745   68.3073  20.408  0.154
    145745   68.3277  21.324  0.310
    145745   68.3481  21.371  0.327
    145745   68.3686  21.021  0.180
    145745   68.3890  21.450  0.310
    145745   68.4095  20.303  0.123
    145745   68.5116  21.527  0.355
    145745   68.5321  21.228  0.294
    145745   68.5525  21.478  0.317
    145745   68.5729  22.625  0.983
    145745   68.6342  21.383  0.302
    145745   68.6547  20.660  0.165
    145745   68.6751  20.528  0.163
    145745   68.6955  20.964  0.241
    145745   68.7364  19.806  0.095
    145745   69.3903  21.876  0.546
    145745   69.4107  21.918  0.569
    145745   69.4924  21.643  0.369
    145745   69.5537  21.391  0.242
    145745   69.5742  22.231  0.493
    145745   69.5946  21.508  0.268
    145745   69.6150  21.556  0.266
    145745   69.6559  22.661  0.680
    145745   69.6763  21.859  0.345
    145789   67.6943  20.168  0.158
    145789   67.7147  21.382  0.496
    145789   67.7351  22.136  0.764
    145789   67.7556  22.479  0.974
    145789   67.7760  22.282  0.658
    145789   67.8373  22.543  0.759
    145789   67.8577  21.396  0.256
    145789   67.9803  20.760  0.266
    145789   68.0008  20.687  0.268
    145789   68.0212  21.622  0.642
    145789   68.0416  20.787  0.223
    145789   68.1029  19.916  0.061
    145789   68.1234  21.462  0.272
    145789   68.1438  22.184  0.525
    145789   68.1642  22.001  0.453
    145789   68.2051  22.098  0.474
    145789   68.2255  22.706  0.861
    145789   68.2460  21.942  0.372
    145789   68.2664  22.114  0.452
    145789   68.2868  22.146  0.480
    145789   68.3073  21.300  0.255
    145789   68.3277  20.923  0.200
    145789   68.3481  20.846  0.198
    145789   68.3686  21.197  0.243
    145789   68.4912  19.567  0.097
    145789   68.5116  21.818  0.700
    145789   68.5321  21.426  0.426
    145789   68.5525  21.534  0.455
    145789   68.5729  21.072  0.217
    145789   68.5934  21.178  0.265
    145789   68.6138  21.269  0.291
    145789   68.6342  21.420  0.312
    145789   68.6547  22.554  0.840
    145789   68.6955  20.766  0.182
    145789   68.7773  21.388  0.493
    145789   68.7977  21.629  0.520
    145789   68.8181  20.302  0.121
    145789   68.8999  21.592  0.422
    145789   68.9203  22.120  0.507
    145789   68.9407  21.856  0.432
    145789   68.9612  22.302  0.780
    145789   68.9816  20.692  0.173
    145789   69.0633  20.491  0.152
    145789   69.1042  22.018  0.721
    145789   69.1246  22.389  0.759
    145789   69.2472  21.286  0.191
    145789   69.2677  21.191  0.169
    145789   69.2881  20.915  0.133
    145789   69.3085  20.587  0.094
    145789   69.3290  20.229  0.075
    145789   69.3494  21.289  0.218
    145789   69.3698  22.021  0.538
    145789   69.3903  21.190  0.241
    145789   69.4107  21.105  0.189
    145789   69.4924  21.065  0.233
    145789   69.5129  21.867  0.601
    145789   69.6355  22.343  0.960
    145789   69.6559  21.766  0.469
    145789   69.7376  21.474  0.257
    145789   69.7581  22.370  0.516
    145789   69.8194  21.619  0.327
    145789   69.8398  21.592  0.299
    145789   69.8807  22.263  0.721
    145789   69.9011  22.268  0.946
    145789   70.0033  21.527  0.228
    145789   70.0237  22.155  0.414
    145789   70.0441  21.697  0.281
    145789   70.0646  21.661  0.281
    145789   70.0850  21.801  0.285
    145789   70.1054  22.066  0.382
    145789   70.1259  21.716  0.277
    145789   70.1463  21.817  0.356
    145789   70.2485  20.815  0.161
    145789   70.2689  21.546  0.290
    145789   70.3098  22.425  0.605
    145789   70.3302  22.046  0.399
    145789   70.3506  21.856  0.311
    145789   70.3711  22.062  0.390
    145789   70.3915  22.619  0.690
    145789   70.4119  21.632  0.231
    145789   70.4324  22.035  0.329
    145789   70.4937  21.639  0.246
    145789   70.5141  21.524  0.232
    145789   70.5345  21.838  0.370
    145789   70.5550  21.747  0.407
    145789   70.5754  21.659  0.307
    145946   76.9507  21.669  0.301
    145946   76.9711  21.260  0.329
    145946   76.9916  21.314  0.336
    145946   77.0324  22.754  0.952
    145946   77.0529  21.566  0.401
    145946   77.0733  21.873  0.423
    145946   77.0937  22.364  0.645
    145946   77.1142  21.490  0.269
    145946   77.1346  21.810  0.363
    145946   77.1550  21.462  0.246
    145946   77.1755  21.528  0.368
    145946   77.1959  21.518  0.377
    145946   77.2572  21.457  0.252
    145946   77.3389  21.840  0.405
    145946   77.3594  21.948  0.391
    145946   77.3798  21.210  0.217
    145946   77.4002  21.699  0.348
    145946   77.4207  21.926  0.341
    145946   77.4411  21.920  0.408
    145946   77.4615  22.189  0.439
    145946   77.5228  21.207  0.286
    145946   77.5433  20.794  0.215
    145946   77.5637  19.653  0.078
    145946   77.6250  19.905  0.106
    145946   77.6454  22.038  0.805
    145946   77.6659  20.633  0.180
    145946   77.6863  21.232  0.241
    145946   77.7067  21.670  0.320
    145946   77.7272  22.759  0.800
    145946   77.7680  22.785  0.703
    145946   77.7885  22.049  0.300
    145946   78.0745  20.018  0.080
    145946   78.1358  22.517  0.811
    145946   78.1563  20.843  0.164
    145946   78.1767  20.846  0.167
    145946   78.1971  20.696  0.119
    145946   78.2789  22.417  0.673
    145946   78.2993  22.080  0.372
    145946   78.3197  21.820  0.275
    145946   78.3402  21.483  0.186
    145946   78.3606  21.818  0.190
    145946   78.3810  21.681  0.161
    145946   78.4219  22.088  0.359
    145946   78.4424  21.468  0.212
    145946   78.4628  21.276  0.196
    145946   78.4832  22.127  0.623
    145946   78.5037  22.361  0.816
    145946   78.6467  22.271  0.468
    145986   90.9682  20.096  0.139
    145986   91.0703  20.903  0.273
    145986   91.0908  20.677  0.203
    145986   91.1112  20.802  0.170
    145986   91.1316  21.024  0.194
    145986   91.1521  22.672  0.760
    145986   91.1725  21.717  0.400
    145986   91.2747  20.556  0.179
    145986   91.2951  21.476  0.499
    145986   91.3155  21.268  0.255
    145986   91.3360  21.275  0.279
    145986   91.3564  21.726  0.434
    145986   91.3768  21.009  0.208
    145986   91.3973  20.642  0.180
    145986   91.4381  19.195  0.061
    145986   91.5199  22.315  0.956
    145986   91.5812  19.410  0.055
    145986   91.6629  20.816  0.178
    145986   91.6833  20.794  0.151
    145986   91.7038  21.469  0.306
    145986   91.7651  17.403  0.011
    145986   91.7855  18.964  0.049
    145986   92.0103  20.399  0.121
    145986   92.0307  20.325  0.105
    145986   92.0511  21.212  0.211
    145986   92.0716  21.026  0.196
    145986   92.0920  21.243  0.224
    145986   92.1737  20.690  0.178
    145986   92.1942  20.354  0.145
    145986   92.2350  20.764  0.189
    145986   92.2555  21.795  0.500
    145986   92.2759  20.098  0.094
    145986   92.3985  22.554  0.934
    145986   92.4189  21.054  0.219
    145986   92.4394  21.249  0.248
    146021   94.7279  21.282  0.344
    146021   94.7892  20.521  0.162
    146021   94.8097  20.573  0.205
    146021   94.8301  20.454  0.178
    146021   94.8505  21.315  0.542
    146021   94.9936  20.933  0.250
    146021   95.0140  20.211  0.122
    146021   95.0549  21.088  0.340
    146021   95.0753  21.717  0.454
    146021   95.0957  20.907  0.235
    146021   95.1162  21.069  0.223
    146021   95.1366  20.871  0.191
    146021   95.1979  21.372  0.302
    146021   95.2183  21.515  0.347
    146021   95.2388  21.250  0.302
    146021   95.2592  21.311  0.300
    146021   95.2796  22.554  0.937
    146021   95.3409  21.393  0.302
    146021   95.3614  21.538  0.439
    146021   95.3818  20.949  0.207
    146021   95.4022  21.006  0.256
    146021   95.4227  21.219  0.340
    146021   95.4431  21.840  0.541
    146021   95.4635  22.321  0.890
    146021   95.4840  21.685  0.552
    146021   95.5044  20.960  0.250
    146021   95.5248  20.563  0.172
    146021   95.5657  21.117  0.284
    146021   95.5861  21.264  0.313
    146021   95.6066  21.119  0.311
    146021   95.6270  20.996  0.260
    146021   95.7087  19.900  0.109
    146021   95.8109  21.430  0.267
    146021   95.8313  21.195  0.255
    146021   95.9131  21.683  0.446
    146021   95.9335  21.436  0.413
    146021   95.9744  21.524  0.354
    146021   95.9948  21.535  0.349
    146021   96.0153  22.095  0.524
    146021   96.0970  20.609  0.286
    146021   96.1174  21.147  0.384
    146021   96.1379  21.891  0.584
    146021   96.1992  21.795  0.318
    146021   96.2196  21.450  0.316
    146021   96.2400  21.358  0.347
    146021   96.3218  21.410  0.366
    146021   96.3422  21.285  0.359
    146021   96.3626  20.958  0.256
    146021   96.3831  21.126  0.278
    146021   96.4444  21.389  0.388
    146021   96.4852  21.716  0.390
    146021   96.5057  21.423  0.274
    146021   96.5261  20.919  0.149
    146021   96.5465  21.863  0.438
    146021   96.5670  20.921  0.209
    146021   96.5874  21.534  0.352
    146021   96.6078  20.973  0.219
    146021   96.6283  20.284  0.091
    146021   96.7100  21.342  0.267
    146021   96.7304  21.109  0.223
    146021   96.7509  20.473  0.107
    146021   96.7713  21.174  0.181
    146021   96.7917  21.063  0.142
    146021   96.8122  21.644  0.270
    146021   96.8326  21.304  0.207
    146021   96.8530  20.967  0.158
    147213   77.1550  21.827  0.324
    147213   77.1755  21.733  0.298
    147213   77.1959  21.425  0.212
    147213   77.2163  21.231  0.186
    147213   77.3389  20.183  0.101
    147213   77.3594  19.804  0.069
    147213   77.3798  20.965  0.185
    147213   77.4411  21.249  0.199
    147213   77.4615  21.677  0.257
    147213   77.4820  21.498  0.158
    147213   77.5024  21.799  0.237
    147213   77.5433  21.853  0.341
    147213   77.5637  21.549  0.374
    147213   77.7476  22.446  0.864
    147213   77.7680  21.703  0.411
    147213   77.7885  21.502  0.258
    147213   77.8089  21.484  0.336
    147213   77.8293  21.173  0.199
    147213   77.8498  21.228  0.204
    147213   77.8702  20.955  0.165
    147213   77.8906  21.052  0.159
    147213   77.9111  20.844  0.161
    147213   77.9315  20.740  0.122
    147213   77.9519  21.194  0.172
    147213   77.9724  20.880  0.156
    147213   77.9928  21.220  0.165
    147213   78.0132  20.568  0.088
    147213   78.0337  20.952  0.154
    147213   78.0541  21.220  0.206
    147213   78.0745  21.558  0.349
    147213   78.0950  21.299  0.305
    147213   78.1154  21.017  0.142
    147213   78.1358  21.220  0.153
    147213   78.1563  21.220  0.174
    147213   78.1767  21.286  0.166
    147213   78.1971  20.938  0.110
    147213   78.2176  20.958  0.113
    147213   78.2380  21.130  0.202
    147213   78.3197  21.182  0.152
    147213   78.3402  21.727  0.280
    147213   78.3606  20.737  0.110
    147213   78.3810  20.844  0.115
    147213   78.4015  21.218  0.151
    147213   78.4219  21.238  0.152
    147213   78.4424  21.551  0.263
    147213   78.5241  21.991  0.485
    147213   78.5445  21.111  0.162
    147213   78.5650  20.900  0.101
    147213   78.5854  21.420  0.153
    147213   78.6058  21.246  0.138
    147213   78.6263  20.876  0.112
    147213   78.6467  20.889  0.131
    147213   78.6671  21.130  0.144
    147213   78.6876  20.983  0.195
    147213   78.7080  21.871  0.344
    147213   78.7284  21.552  0.278
    147213   78.7489  22.049  0.608
    147213   78.7693  21.502  0.206
    147213   78.7897  21.469  0.303
    147213   78.8102  21.583  0.316
    147213   78.8306  21.221  0.224
    147213   78.8510  21.464  0.281
    147213   78.8715  22.096  0.555
    147213   78.9328  21.108  0.219
    147213   78.9532  21.938  0.358
    147213   79.0554  21.707  0.730
    147213   79.0962  21.446  0.535
    147213   79.1167  21.446  0.246
    147213   79.1371  21.315  0.212
    147213   79.1575  21.146  0.149
    147213   79.1780  21.148  0.134
    147213   79.1984  20.519  0.070
    147213   79.2188  21.248  0.131
    147213   79.3210  21.046  0.175
    147213   79.3414  21.395  0.215
    147213   79.3619  21.010  0.177
    147213   79.3823  21.547  0.261
    147213   79.4027  21.494  0.206
    147213   79.4232  21.570  0.186
    147213   79.4436  21.002  0.132
    147213   79.4640  21.275  0.144
    147213   79.4845  22.044  0.335
    147213   79.5049  20.935  0.111
    147213   79.5458  21.184  0.128
    147213   79.5662  21.168  0.137
    147213   79.5866  21.316  0.132
    147213   79.6071  21.559  0.177
    147213   79.6275  21.343  0.154
    147213   79.6479  21.402  0.149
    147213   79.6684  21.355  0.149
    147213   79.6888  21.423  0.168
    147213   79.7092  21.532  0.223
    147213   79.7297  21.249  0.218
    147213   79.7501  20.864  0.139
    147213   79.7705  21.318  0.169
    147213   79.8318  22.250  0.363
    147213   79.8727  22.618  0.518
    147213   79.8931  20.735  0.073
    147276   88.4957  19.833  0.116
    147276   88.5161  20.469  0.172
    147276   88.5366  19.608  0.074
    147276   88.6592  21.290  0.413
    147276   88.6796  20.394  0.220
    147276   88.7000  20.325  0.206
    147276   88.7205  20.393  0.207
    147276   88.7409  21.178  0.515
    147276   88.7613  19.865  0.212
    147276   88.8635  20.483  0.157
    147276   88.8839  21.017  0.238
    147276   88.9044  20.833  0.205
    147276   89.1087  20.625  0.182
    147276   89.1700  19.707  0.113
    147276   89.2517  20.041  0.127
    147276   89.2722  20.511  0.196
    147276   89.2926  21.014  0.259
    147276   89.3130  20.911  0.246
    147276   89.5787  20.523  0.158
    147276   89.5991  20.044  0.099
    147276   89.6195  20.016  0.092
    147276   89.6400  20.293  0.130
    147276   89.7013  20.659  0.133
    147276   89.7217  20.480  0.128
    147276   89.7421  20.844  0.172
    147276   89.7626  19.554  0.069
    147276   89.8239  20.017  0.104
    147276   89.9056  20.434  0.135
    147276   89.9260  20.730  0.235
    147276   89.9465  20.347  0.251
    147276   90.0691  20.355  0.125
    147276   90.0895  20.773  0.159
    147616   80.9761  21.426  0.491
    147616   80.9965  21.037  0.262
    147616   81.0579  21.262  0.311
    147616   81.0783  20.901  0.286
    147616   81.0987  21.211  0.271
    147616   81.1396  21.136  0.192
    147616   81.1600  21.178  0.149
    147616   81.1805  21.537  0.216
    147616   81.2622  22.634  0.673
    147616   81.3848  22.122  0.401
    147616   81.4052  21.135  0.133
    147616   81.4257  21.305  0.208
    147616   81.4461  20.865  0.155
    147616   81.4665  21.283  0.209
    147616   81.4870  21.406  0.242
    147616   81.5074  21.597  0.308
    147616   81.5278  20.924  0.190
    147616   81.6096  22.300  0.669
    147616   81.6504  21.984  0.448
    147616   81.7322  21.424  0.235
    147616   81.7526  20.795  0.132
    147616   81.8752  22.057  0.748
    147616   81.8956  22.177  0.905
    147616   81.9161  21.137  0.276
    147616   81.9365  21.303  0.231
    147616   81.9569  21.241  0.225
    147616   81.9978  22.014  0.416
    147616   82.0182  21.823  0.328
    147616   82.0795  16.575  0.004
    147616   82.1000  15.217  0.002
    147616   82.2226  22.255  0.559
    147616   82.2430  22.181  0.388
    147616   82.2634  22.006  0.466
    147616   82.2839  21.572  0.457
    147616   82.3043  22.014  0.576
    147616   82.4269  20.416  0.187
    147616   82.4473  20.810  0.180
    147616   82.4678  20.405  0.115
    147616   82.4882  20.748  0.151
    147616   82.5086  21.531  0.318
    147616   82.5904  20.773  0.170
    147616   82.6108  20.152  0.093
    147616   82.6312  21.237  0.266
    147616   82.6517  20.875  0.237
    147616   82.6925  21.940  0.724
    147616   82.7130  20.429  0.193
    147616   82.7743  22.093  0.653
    147616   82.7947  21.746  0.447
    147616   82.8151  21.002  0.252
    147616   82.8356  21.572  0.418
    147616   82.8560  20.866  0.196
    147616   82.8764  20.363  0.110
    147616   82.8969  20.645  0.147
    147616   82.9173  21.622  0.290
    147616   82.9377  21.708  0.381
    147616   82.9582  21.761  0.398
    147616   82.9786  20.427  0.108
    147616   82.9990  20.930  0.155
    147616   83.0195  21.600  0.335
    147616   83.0399  21.153  0.231
    147616   83.0603  21.067  0.226
    148062  100.9397  21.398  0.450
    148062  100.9602  20.687  0.186
    148062  101.0215  21.493  0.345
    148062  101.0419  22.539  0.883
    148062  101.0624  21.705  0.423
    148062  101.0828  21.883  0.503
    148062  101.1645  22.031  0.566
    148062  101.2463  20.366  0.210
    148062  101.3689  21.176  0.334
    148062  101.3893  21.163  0.286
    148062  101.4097  20.581  0.200
    148062  101.4302  21.701  0.697
    148062  101.5119  20.948  0.240
    148062  101.5323  21.827  0.565
    148062  101.5528  21.339  0.398
    148062  101.5732  21.758  0.628
    148062  101.6754  21.822  0.626
    148062  101.7775  21.108  0.535
    148062  101.7980  20.124  0.215
    148062  101.8184  20.601  0.349
    148062  101.8797  21.923  0.757
    148062  101.9819  21.055  0.574
    148062  102.0023  21.546  0.867
    148062  102.1658  21.584  0.443
    148062  102.1862  21.377  0.383
    148062  102.2066  21.428  0.352
    148062  102.2271  21.588  0.465
    148062  102.2475  21.166  0.331
    148062  102.2679  21.455  0.478
    148062  102.2884  21.445  0.602
    148062  102.3088  21.017  0.334
    148062  102.3905  20.997  0.415
    148062  102.4723  20.370  0.174
    148062  102.4927  20.596  0.356
    148200   83.8164  20.368  0.099
    148200   83.8368  21.022  0.206
    148200   83.8573  22.159  0.489
    148200   83.9799  21.071  0.253
    148200   84.0003  20.856  0.187
    148200   84.0207  20.754  0.179
    148200   84.0412  20.788  0.171
    148200   84.0616  20.720  0.137
    148200   84.0820  20.593  0.160
    148200   84.1025  20.917  0.212
    148200   84.1229  20.833  0.169
    148200   84.1638  19.769  0.091
    148200   84.3681  18.513  0.025
    148200   84.4294  21.628  0.601
    148200   84.4703  20.739  0.209
    148200   84.4907  20.846  0.134
    148200   84.5111  20.887  0.137
    148200   84.5316  20.783  0.129
    148200   84.5520  21.339  0.219
    148200   84.5724  21.412  0.233
    148200   84.6133  21.371  0.423
    148467   95.8518  20.656  0.260
    148467   95.8722  20.894  0.308
    148467   95.8926  21.006  0.267
    148467   95.9131  21.604  0.535
    148467   95.9335  21.167  0.390
    148467   95.9539  20.863  0.353
    148467   95.9744  20.509  0.246
    148467   95.9948  21.059  0.447
    148467   96.0357  21.882  0.727
    148467   96.1174  21.495  0.688
    148467   96.1379  21.413  0.665
    148467   96.1583  20.941  0.272
    148467   96.1992  22.084  0.752
    148467   96.2605  21.156  0.424
    148467   96.2809  20.541  0.236
    148467   96.3013  21.003  0.372
    148467   96.3218  20.601  0.189
    148467   96.3422  21.280  0.380
    148467   96.3626  21.919  0.672
    148467   96.4852  20.634  0.275
    148467   96.5057  20.487  0.202
    148467   96.5465  20.427  0.173
    148467   96.6283  20.092  0.207
    148467   96.6487  20.920  0.629
    148467   96.6691  20.870  0.446
    148467   96.6896  20.871  0.341
    148467   96.7100  20.753  0.322
    148467   96.7304  20.678  0.272
    148467   96.7509  20.855  0.408
    148467   96.7713  21.268  0.522
    148467   96.7917  21.208  0.499
    148467   96.8122  21.442  0.553
    148467   96.8530  20.761  0.243
    148467   96.8735  20.715  0.290
    148467   96.9756  21.569  0.624
    148467   96.9961  21.542  0.464
    148467   97.0165  20.821  0.214
    148467   97.0369  20.530  0.159
    148467   97.0574  21.400  0.358
    148467   97.0778  20.716  0.192
    148467   97.0982  21.083  0.346
    148467   97.1391  20.622  0.266
    148467   97.1800  20.429  0.142
    148467   97.2004  20.731  0.166
    148467   97.2208  21.059  0.277
    148467   97.2413  21.491  0.373
    148467   97.3843  22.398  0.673
    148467   97.4252  22.108  0.673
    148467   97.4456  22.630  1.000
    148467   97.4660  20.697  0.171
    148467   97.4865  20.946  0.232
    148467   97.5069  21.035  0.200
    148467   97.5273  21.015  0.219
    148467   97.5478  21.587  0.340
    149187  101.9001  21.609  0.368
    149187  101.9206  21.839  0.379
    149187  101.9410  21.716  0.306
    149187  102.0227  21.985  0.488
    149187  102.0432  21.458  0.301
    149187  102.0636  22.334  0.501
    149187  102.0840  21.608  0.259
    149187  102.1249  19.858  0.074
    149187  102.2271  21.017  0.289
    149187  102.2884  21.678  0.353
    149187  102.3088  21.085  0.156
    149187  102.3292  21.526  0.285
    149187  102.3497  21.182  0.203
    149187  102.4314  21.802  0.809
    149187  102.4518  20.688  0.174
    149187  102.4723  20.470  0.181
    149187  102.5949  21.321  0.309
    149187  103.2079  21.302  0.380
    149187  103.2283  21.416  0.357
    149187  103.2487  20.223  0.114
    149187  103.3509  22.266  0.598
    149187  103.3713  22.207  0.590
    149187  103.3918  21.644  0.299
    149187  103.4122  21.659  0.341
    149187  103.4326  21.401  0.301
    149187  103.6983  21.247  0.337
    149187  103.7187  21.522  0.346
    149187  103.7392  22.195  0.546
    149187  103.7596  21.797  0.359
    149187  103.7800  21.742  0.340
    149686  103.3713  20.469  0.532
    149686  103.4940  20.320  0.644
    149686  103.5144  20.762  0.735
    149686  103.6983  21.000  0.308
    149686  103.7187  20.441  0.144
    149686  103.7392  20.804  0.188
    149686  103.7596  20.658  0.195
    149686  103.7800  20.061  0.115
    149686  103.8005  20.054  0.156
    149686  103.8209  20.862  0.346
    149686  103.8413  20.460  0.255
    149686  103.8618  20.563  0.256
    149686  103.8822  20.883  0.305
    149686  103.9231  20.967  0.230
    149686  103.9435  21.536  0.396
    149686  103.9639  20.835  0.212
    149686  103.9844  20.983  0.263
    149686  104.0252  20.407  0.160
    149686  104.0661  22.109  0.651
    149686  104.0865  22.310  0.796
    149686  104.1070  20.974  0.281
    149686  104.1274  21.018  0.326
    149686  104.1478  21.668  0.617
    149686  104.2091  20.548  0.240
    149686  104.2296  20.436  0.205
    149686  104.2500  20.413  0.211
    149686  104.2704  21.460  0.454
    149686  104.2909  20.805  0.222
    149686  104.3113  21.784  0.591
    149686  104.3317  21.339  0.310
    149686  104.3522  22.092  0.725
    149686  104.3726  21.430  0.393
    149686  104.3930  21.815  0.540
    149686  104.4543  21.648  0.651
    149686  104.4952  20.763  0.304
    149686  104.5156  21.244  0.512
    149686  104.5361  21.408  0.537
    149686  104.5565  21.244  0.434
    149686  104.5769  21.253  0.481
    149686  104.5974  22.178  0.955
    149686  104.6178  21.170  0.329
    149686  104.6382  21.058  0.362
    149686  104.6587  22.185  0.817
    149686  104.6995  21.604  0.351
    149686  104.7200  21.947  0.463
    149686  104.7404  21.520  0.284
    149686  104.7608  21.879  0.428
    149686  104.7813  21.040  0.203
    149686  104.8017  22.254  0.710
    149686  104.8630  21.199  0.234
    149686  104.9039  21.986  0.771
    149686  104.9243  21.874  0.680
    149686  104.9447  21.894  0.591
    149686  104.9652  21.741  0.468
    149686  104.9856  22.388  0.801
    149686  105.0060  21.613  0.419
    149686  105.0265  21.471  0.317
    149686  105.0469  21.397  0.316
    149686  105.1286  22.262  0.745
    149686  105.1491  22.031  0.633
